"text","spam"
"ah confuses things doesnt thought friends maybe did wrong thing sort invited tho come cos money",0
"aight close",0
"nope thats fine nap tho",0
"msg mobile content order resent previous attempt failed network error queries",1
"news hassling weed week andres money haughaighgtujhyguj",0
"ding ya break fassyole blacko londn",0
"really need kiss miss baby ur baby eva",0
"oh got responsibilities",0
"new message",1
"ve reached sch",0
"december mobile mths entitled update latest colour camera mobile free mobile update vco free",1
"definitely need module humanities dis sem izzit wan modules st",0
"argh fuck town",0
"lions england tone reply lionm mono lionp poly original best tones gbp network operator rates apply",1
"thanks fills complete calm reassurance",0
"aslamalaikkum insha allah tohar beeen muht albi mufti mahfuuz meaning",0
"driving training",0
"lol real told dad cancer",0
"private account statement",1
"oops did lt gt",0
"enufcredeit tocall shall ileave uni bus yor house",0
"hi chikku send nice msgs",0
"impossible argue treats like sub like released did remind necessary",0
"work ah den plus lor workin oso rite den orchard lor place liao",0
"wonderful okors great month cherish guys wish day mojibiola",0
"cuz ibored don wanna study",0
"wot wed nite til",0
"way doing",0
"sucks ll hair ll free right",0
"working time tried adding zeros savings checking lt gt",0
"hmm dunno leh mayb bag goigng dat small jus perfume smth dat",0
"sday joined training started today",0
"sorry grocers",0
"nice pubs near frankie bennys near warner cinema",0
"ve won costa del sol holiday await collection toclaim sae tc pobox stockport sk xh cost pm max mins",1
"yup havent want yoga book",0
"oh shut omg yesterday dream kids boys pissed kids boys told mark dream changing diapers cause getting owed face",0
"yeah imagine really gentle unlike docs treat patients like turkeys",0
"started dont stop just pray good ideas help guys ll forward link",0
"hi darlin im helens fone im gonna princes nite come tb love kate",0
"office da",0
"aiyar poor thing support jia ll think",0
"oh unintentionally bad timing great fingers trains play min warning",0
"garden ready summer free selection summer bulbs seeds worth scotsman saturday stop notxt uk",1
"come wenever lik come tel vikky come getting free time",0
"pls da happen",0
"happy new year ur family new year bring happiness stability tranquility ur vibrant colourful life",0
"problem renewal ll right away dont know details",0
"idk sitting stop shop parking lot right bawling eyes feel like failure wants feel like failing",0
"haven left probably gonna til dinner",0
"like lt gt question",0
"new years eve ok went party boyfriend si hey",0
"sir need velusamy sir date birth company bank facilities details",0
"sms chat",0
"come karnan car wait till pm directly goto doctor",0
"bluray player",0
"ok meeting later",0
"lol just need cash nitros hurry come crash",0
"just send text ll skype later",0
"ok leave need ask",0
"got lessons sch",0
"dun believe leh tot told true thk muz tog believe",0
"oh did charge camera",0
"ve got salt rub open wounds like",0
"going lunch",0
"school ll da lab doing stuff",0
"aight text tonight ll",0
"water logging desert geoenvironmental implications",0
"strange watching nd bed sweet dreams miss",0
"sms auction brand new nokia auction today auction free join txt nokia",1
"hi hope ok said text hasn seen let gently",0
"babe fucking love know fuck good hear voice need crave adore ahmad kisses",0
"sure relatives home sms pls",0
"fuuuuck need stop sleepin sup",0
"town ll jus mrt later",0
"just cooked nice salmon la",0
"uploaded facebook",0
"time wrkin",0
"ree entry weekly comp chance win ipod txt pod entry std txt rate apply details",1
"records indicate maybe entitled pounds compensation accident claim free reply claim msg stop txt stop",1
"oh oh den muz change plan liao yan jiu",0
"wylie tampa sarasota",0
"ok ur time enjoy ur dinner",0
"darren saying dat meeting da ge den dun meet dinner cos later leave xy feel awkward den meet lunch lor",0
"like cheap happy splash wine makes feel better",0
"fine difficulties phone works pls send friend request",0
"ugh leg hurts musta overdid mon",0
"germany pence minute fixed line access number prepayment direct access",1
"wot student discount books",0
"come quite diff guess rite",0
"mobile mths update free oranges latest colour camera mobiles unlimited weekend calls mobile upd freefone stoptxt",1
"babe answering maybe better reboot ym got photo great",0
"hi think match",0
"know thinkin malaria relax children handle malaria worse gastroenteritis takes replace loss temp reduce malaria meds just vomit self limiting illness means days completely stop",0
"dai downloaded exe file run exe installing",0
"yesterday true true",0
"business",0
"pa selected",0
"thats nice bad eat",0
"accidentally brought em home box",0
"pls needs dat slowly vomit",0
"exam march",0
"jane babes goin wrk feel ill lst nite foned cover chuck",0
"nights nt staying port step liao ex",0
"die want stuffs",0
"oh fuck juswoke bed boatin docks slept wid year old spinout giv da gossip xxx",0
"met alex nichols middle school turns dealing",0
"private account statement shows redeemed points identifier code expires",1
"means ur words",0
"nope market",0
"realise busy guy trying bother exams outta way try cars gr day",0
"hey project started aha da",0
"ok cool ya",0
"uworld site buying qbank buying self assessment",0
"someonone know trying contact dating service mobile landline box sk ch",1
"yeah ride",0
"jay wants work sound",0
"gud gud chikku tke care sleep gud nyt",0
"hmm thinking lor",0
"course don tease know simply grins posted prey loving smile devouring kiss",0
"thanks temales wonderful thank great week",0
"thank princess want nice juicy booty",0
"haven eaten day sitting staring juicy pizza eat meds ruining life",0
"come search tat vid finishd",0
"leaving soon little",0
"urgent landline cash holiday await collection cs sae po box xy",1
"yeah work fine started week stuff dull easy guys fun",0
"studies anyones help need study",0
"tell car keys purse",0
"didnt da",0
"ok sweet dreams",0
"big surprise",0
"cbe chennai",0
"help swoop picking ur birds meeting want",0
"calls treadmill say ll buy make sure working ad craigslist selling lt gt",0
"absolutely love south park recently started watching office",0
"did film",0
"pls speak wont ask friendship",0
"gud ni swt drms care",0
"hi darlin kate doin somethin tonight im going pub called swan parents drink phone",0
"lar going home dinner",0
"er enjoyin indians mo yep sall good hehe hows bout shexy pete xx",0
"did fix teeth asap ok care",0
"wan come dinner tonight",0
"hello doing moving flat cos need arrange pick lamp care hello caroline",0
"late wish",0
"hi hope ur day good walk table booked half let know ur coming",0
"oh yeah clearly fault",0
"dunno leh remember mayb lor wat time meeting tmr",0
"best msg hard person know step foward make fall love amp step ruin ur friendship good night",0
"urgent mobile number awarded prize guaranteed land line claim valid hrs ppm",1
"vikky come lt time gt",0
"princess",0
"gone info bt dont know",0
"yeah probably",0
"pretty weak today bad day",0
"hey don forget possession property mmm childish smile",0
"excellent thought misundrstud frnd knw hate bt day wen ll knw truth ll hate urself gn",0
"hey congrats id luv ive home",0
"dear",0
"xy trying smth eat havent",0
"urgent landline cash luxury canary islands holiday await collection cs sae po box xy ppm",1
"donno genes",0
"xmas iscoming ur awarded cd gift vouchers free entry weekly draw txt music tnc",1
"alex says ok ok",0
"coming funeral home",0
"darling sister doing school resuming minimum wait period reapply care",0
"ll hand phone chat wit",0
"good morning mr hows london treatin ya treacle",0
"make tonight",0
"lt gt bucks banks fees fixed better bank",0
"tell quite long cos haven finish film",0
"pls ask macho budget bb bold cos saw new lt gt dollars",0
"hi missed mumhas beendropping red wine theplace adress",0
"ill mins look",0
"did leave",0
"coming thursday yay gonna ok money cheers oh yeah alright hows school work",0
"jolly good way tickets sat eve speak",0
"yeah thinking",0
"going tirunelvali week uncle spend taking dress want money feb",0
"got ur favorite oyster got favorite sashimi ok lar dun say wait ur stomach start rumbling",0
"sister going earn da",0
"jus finish watching tv",0
"fyi parents place south tampa need deal",0
"good morning love sleep wish great day feeling better opportunity thought babe love kiss",0
"kothi print marandratha",0
"havent got da topic rite",0
"ok problem yup going sch rem correctly",0
"thanks ll mind",0
"aah bless arm",0
"dear sir salam alaikkum pride pleasure meeting today tea shop pleased send contact number qatar rakhesh indian pls save number respectful regards",0
"gal boy walking park gal hold ur hand boy think run away gal jst wana feels walking heaven prince gn",0
"makes happy",0
"wishing wonderful week",0
"sweet heart",0
"sir waiting letter",0
"dude im longer pisces im aquarius",0
"course yrs just messages messenger lik sending",0
"think steyn surely wicket",0
"sterm voice studying fine sure thing resolved tho fab hols",0
"garbage bags eggs jam bread hannaford wheat chex",0
"pride lt gt years old shouldn takin money kid supposed deal stuff grownup stuff don tell",0
"sounds better evening im just doing costume im sure time finish tomorrow txt end",0
"birthday feb lt gt da",0
"wanna gym",0
"like wouldn jerk",0
"awake snow",0
"course make stink",0
"subscribed textcomp wkly comp st wk free question follows subsequent wks charged msg unsubscribe txt stop custcare",1
"openings room til thanksgiving upcharge",0
"guys planning coming",0
"wat doing",0
"sir hr trip bus week audition wednesday think drive time",0
"thought box",0
"home",0
"interested business plan",0
"yup paragon havent decided cut hee",0
"good morning princess great day",0
"guai shd haf seen naughty free today jogging",0
